date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,h2s,hcnm,hct,no,no2,nox,o3,pm10,pm2.5,so2,casos_total,poblacio_total,incidencia_1000
2015-09-21,1.5,97.4,75,1011.7,225,21.3,23.3,19.5,0,1.34,NA,NA,15.7,44.43,67.91,NA,NA,NA,NA,120,54975,2.1828103683492497
2015-09-22,2.5,88.2,73.6,1008.3,218.3,21,23.2,19.2,0,1.19,NA,NA,23.48,44.35,79.39,NA,NA,NA,NA,92,46077,1.9966577685179157
2015-09-23,2.4,201.3,62.9,1009.7,199.9,20.4,22.4,18.1,6,1.01,NA,NA,10.35,30.65,46.13,NA,NA,NA,NA,81,38530,2.1022579807941866
2015-09-24,1.9,207.4,59.9,1013.4,219.9,20.3,23,17.3,0.8,2.87,NA,NA,10.83,35.13,50.65,NA,NA,NA,NA,83,43122,1.9247715783126942
2015-09-25,1.6,118.6,69,1013.3,227,20.3,22.2,17.7,0,1,NA,NA,34.3,52.83,104.91,NA,NA,NA,NA,113,62492,1.8082314536260642
2015-09-26,1.5,150.6,74,1013.6,155.9,20.9,22.7,18.8,0,1.11,NA,NA,15.65,34.91,58,NA,NA,NA,NA,28,16355,1.712014674411495
2015-09-27,1.3,92.1,64,1016.2,140.6,20.5,22.4,19.2,0,1.15,NA,NA,6.65,29.65,38.57,NA,NA,NA,NA,29,22132,1.3103198987890836
2015-09-28,1.9,80.4,65.1,1017.9,215.8,20.6,23,18.3,0,1.27,NA,NA,25.35,45.61,83.52,NA,NA,NA,NA,139,58868,2.3612149215193314
2015-09-29,2.9,117.8,68.1,1014.9,108.1,19.6,20.4,18.8,0,1.02,NA,NA,25.3,45.61,83.78,NA,NA,NA,NA,129,65372,1.9733219115217522
2015-09-30,3.1,60,73.7,1013.4,33.5,18.6,19.4,17.8,3.7,4.78,NA,NA,21.69,52.88,84.38,NA,NA,NA,NA,103,46542,2.2130548751665162
2015-10-01,1.3,149.3,58.1,1016.7,102,18.8,20.7,16.9,4.5,6.13,NA,NA,22.21,44.68,78.11,NA,NA,NA,NA,92,45427,2.025227287736368
2015-10-02,1.6,154.2,69.8,1013.4,196.5,19.8,22.8,16.3,1.1,2.76,NA,NA,26.87,47.74,87.96,NA,NA,NA,NA,96,45242,2.1219221077759607
2015-10-03,1.8,178.9,76.1,1011.4,77.4,20.3,23.2,16.5,37.5,2.03,NA,NA,12.61,46.48,64.96,NA,NA,NA,NA,15,12107,1.2389526720079294
2015-10-04,1.7,157.2,69.6,1014.1,98.8,19.9,21.7,17.7,0,2.67,NA,NA,6.83,28.96,38.43,NA,NA,NA,NA,18,14538,1.2381345439537763
2015-10-05,1.9,239.8,67.4,1009.7,145.9,23.3,29.3,19.7,0,1.49,NA,NA,41.87,48.22,111.7,NA,NA,NA,NA,151,71864,2.1011911388177666
2015-10-06,2.5,235.6,49.2,1005.6,201.1,24.3,28.8,20.6,0,1.64,NA,NA,32.17,35.91,83.61,NA,NA,NA,NA,161,77758,2.0705265053113506
2015-10-07,2.1,172.1,71.2,1012.2,167.4,20.1,23.3,16.9,10.5,1.78,NA,NA,37.96,41.26,98.43,NA,NA,NA,NA,84,41692,2.0147750167897915
2015-10-08,1.6,120,70.5,1012.9,139.5,19.3,21.3,17.7,0,1.85,NA,NA,16.3,40.13,64.35,NA,NA,NA,NA,97,55359,1.7521992810563776
2015-10-09,1.2,143.1,68.8,1010.1,151.7,18.7,21.1,17.2,0,3.56,NA,NA,33.78,42.39,92.96,NA,NA,NA,NA,89,47864,1.859435066020391
2015-10-10,1.9,244.6,64.3,1006,186.2,19.8,23.3,16.6,0,1.75,NA,NA,19.57,27.57,56.78,NA,NA,NA,NA,8,5441,1.4703179562580406
2015-10-11,1.2,192.2,76.5,1003.1,167.7,20.1,22.5,17.4,0,1.15,NA,NA,11.26,35.09,50.96,NA,NA,NA,NA,15,13952,1.0751146788990826
2015-10-12,2.2,87.7,84.3,1005.7,100.5,19.9,21.3,19,0,1.24,NA,NA,11.83,37,54.13,NA,NA,NA,NA,8,6305,1.2688342585249803
2015-10-13,1.4,134.5,83.8,1008.6,39.3,18.5,20.3,17.3,8.5,1.13,NA,NA,38.39,42.65,100.52,NA,NA,NA,NA,138,59298,2.327228574319539
2015-10-14,2.1,263.7,62.2,1007.4,109.6,17.4,19.2,15.6,0.1,1.38,NA,NA,15.38,35.86,58.43,NA,NA,NA,NA,99,47116,2.1011970455896085
2015-10-15,1.7,104.4,55.4,1010.8,183.8,15.2,17.4,12.1,0,1.96,NA,NA,22.43,43.74,76.96,NA,NA,NA,NA,78,41399,1.884103480760405
2015-10-16,1.6,88.3,68,1012.7,163.5,16,18.2,14.5,0,3.88,NA,NA,47.91,50.17,122.35,NA,NA,NA,NA,68,31347,2.169266596484512
2015-10-17,1.3,127.3,73.8,1011.9,129.4,16.5,18.6,14,0,1.57,NA,NA,23.48,38.83,74.04,NA,NA,NA,NA,23,17810,1.2914093206064008
2015-10-18,0.9,173.9,76.2,1009.4,73.6,18.8,21.3,16.9,0,1.14,NA,NA,10.7,38.96,53,NA,NA,NA,NA,14,9750,1.435897435897436
2015-10-19,2.1,85.1,82.2,1008.2,69.8,18.2,20.3,17.4,0.3,1.27,NA,NA,53.74,54.52,135.78,NA,NA,NA,NA,128,57997,2.2070107074503853
2015-10-20,1.6,126.2,69.4,1010.6,54.4,17.4,18.8,15.9,0,1.78,NA,NA,39.35,55.39,114.52,NA,NA,NA,NA,94,55210,1.7025901104872305
2015-10-21,1.8,191.4,58.5,1012.2,119.8,16.4,17.9,14.2,0,1.02,NA,NA,18.17,39.87,66.52,NA,NA,NA,NA,95,56097,1.6934951958215234
2015-10-22,1.6,260.7,49.2,1014,165.6,16.9,20.6,12.4,0,1.65,NA,NA,30.65,44.04,89.22,NA,NA,NA,NA,61,32752,1.8624816805080606
2015-10-23,1.2,201.4,59.7,1015.8,160.8,17.8,20.7,15,0,1.21,NA,NA,33.7,50.74,101.78,NA,NA,NA,NA,72,45462,1.583740266596278
2015-10-24,0.9,162,73.4,1016,84.9,17.4,20.8,15,0,1.15,NA,NA,44.39,45.09,111.91,NA,NA,NA,NA,18,12089,1.488956902969642
2015-10-25,1.5,72.6,77.3,1016.9,74,17.5,18.9,16.4,0,1,NA,NA,14.65,37.09,57.65,NA,NA,NA,NA,14,13752,1.0180337405468296
2015-10-26,1.7,58.9,81.6,1011.7,48.8,17.7,19,16.7,6.2,1.37,NA,NA,46.39,54.22,124.52,NA,NA,NA,NA,104,57824,1.7985611510791368
2015-10-27,1.2,156.5,86,1009,100.9,18.6,20.9,16.9,5.4,3.3,NA,NA,39.26,53.35,112.7,NA,NA,NA,NA,100,46622,2.144910128265626
2015-10-28,2.8,261.2,51,1009.2,148.4,18.6,21.6,16,0.5,2.62,NA,NA,29.75,39.75,84.45,NA,NA,NA,NA,110,60737,1.8110871462205904
2015-10-29,1.2,224.4,57.9,1013.9,137.4,17.7,21.7,14.6,0,3.92,NA,NA,67,52.39,154.52,NA,NA,NA,NA,70,42554,1.6449687455938338
2015-10-30,1.2,89.9,66.8,1016.8,146.4,17.9,20.8,15.2,0,2.04,NA,NA,55.39,53,137.22,NA,NA,NA,NA,74,39216,1.886984904120767
2015-10-31,1.9,86.7,69.3,1018.3,153.8,17.8,20.2,15.1,0,1.4,NA,NA,39.17,45.26,104.26,NA,NA,NA,NA,11,9563,1.1502666527240406
2015-11-01,3.4,72.8,66.7,1021.3,124.8,17.7,19.5,16.3,0,1.24,NA,NA,13.35,36.39,56.13,NA,NA,NA,NA,10,6420,1.557632398753894
2015-11-02,4.6,105.2,83,1016.2,20.6,18,19.4,16.2,19.4,1,NA,NA,7.35,26.74,37.09,NA,NA,NA,NA,115,54666,2.1036841912706254
2015-11-03,1.5,206.4,79.9,1015.5,123.4,18,20.6,15.6,5.4,1.29,NA,NA,33.22,52.83,102.43,NA,NA,NA,NA,85,49406,1.7204388130996235
2015-11-04,1.5,249.5,70,1016.1,142,18.5,21.6,15.4,0.8,1.39,NA,NA,39.52,44.57,104.52,NA,NA,NA,NA,116,61062,1.8997084930071075
2015-11-05,1.3,150.2,76,1017.5,135.9,17.7,19.1,16.3,0,2.31,NA,NA,75.26,56.04,170.43,NA,NA,NA,NA,82,45090,1.8185850521179863
2015-11-06,1,166.6,76.8,1021.1,133.2,18.1,22,15.4,0,1.74,NA,NA,57.57,54.26,141.7,NA,NA,NA,NA,61,37978,1.6061930591395017
2015-11-07,1,141.4,84.5,1023.3,130.3,17,19.7,15.3,0,1.65,NA,NA,45.04,53.78,122.3,NA,NA,NA,NA,18,13836,1.3009540329575022
2015-11-08,1.3,239.8,84.5,1025.7,103,16.9,20.1,14.7,0,1.01,NA,NA,20.22,41.48,71.13,NA,NA,NA,NA,11,10931,1.0063123227518067
2015-11-09,1.1,241.8,73.2,1026.4,131.7,18.4,24.2,14.7,0,1.05,NA,NA,26.13,39.22,78.78,NA,NA,NA,NA,95,48997,1.938894218013348
2015-11-10,1,199.5,66.6,1022.9,129.1,18.6,22.6,15.1,0,1.21,NA,NA,31.9,39.5,87.75,NA,NA,NA,NA,77,40038,1.9231729856636197
2015-11-11,1,136.8,75.8,1020.8,131.1,17.3,19.8,14.9,0,2,NA,NA,74.91,48.35,162.39,NA,NA,NA,NA,90,52840,1.7032551097653292
2015-11-12,1.3,112.4,78.6,1021.7,114.3,16,18.6,13.4,0,2.91,NA,NA,91.22,54.43,193.26,NA,NA,NA,NA,59,33672,1.7521976716559753
2015-11-13,1.4,202.4,67.2,1025.2,86.9,16.5,18.7,14.5,0,1.03,NA,NA,27.26,42.65,84,NA,NA,NA,NA,96,46690,2.0561147997429856
2015-11-14,2,288,63.3,1026,127,16.1,20.2,13.8,0,1.01,NA,NA,15.39,28.52,51.57,NA,NA,NA,NA,23,19260,1.1941848390446521
2015-11-15,0.9,214.7,62,1019.5,126.6,16.6,22.4,12.3,0,1.4,NA,NA,16.43,32.57,57.17,NA,NA,NA,NA,7,6027,1.1614401858304297
2015-11-16,0.7,138.4,58.6,1016.6,130,16.6,22,11.9,0,1.25,NA,NA,38.74,37.17,96.04,NA,NA,NA,NA,98,52922,1.8517818676542837
2015-11-17,0.8,137.1,56.4,1019.2,127,15.9,20.4,11.4,0,1.89,NA,NA,29.78,34.22,78.83,NA,NA,NA,NA,85,43521,1.9530801222398384
2015-11-18,0.9,202.5,56.9,1021.3,114.7,16,20.4,11.9,0,2.8,NA,NA,59.22,46.91,137,NA,NA,NA,NA,66,45381,1.4543531433859986
2015-11-19,0.8,159.4,61.6,1022.8,114.6,16.3,20.2,12.5,0,1.97,NA,NA,92.87,63.96,205.57,NA,NA,NA,NA,99,47679,2.0763858302397282
2015-11-20,2.5,258,56.1,1017.7,108.2,17.3,21.3,12.8,0,1,NA,NA,38.61,41.04,99.52,NA,NA,NA,NA,95,50173,1.893448667610069
2015-11-21,5.1,308.1,40.3,1001.3,72.7,16.3,19.8,10.2,0,1.02,NA,NA,3.87,13.74,18.04,NA,NA,NA,NA,11,9534,1.1537654709460876
2015-11-22,3.2,274.8,46.9,1006.1,119.8,10.5,14.1,8.4,0,1.75,NA,NA,30.3,28.61,73.26,NA,NA,NA,NA,6,6695,0.8961911874533234
2015-11-23,2,220.1,37.5,1014.4,119.9,10,13.7,6.7,0,6.33,NA,NA,53.91,46.09,128.26,NA,NA,NA,NA,112,57209,1.957733922984146
2015-11-24,2,276.9,32,1019.1,123,9.8,14.6,5.9,0,2.47,NA,NA,58.68,54.59,143.55,NA,NA,NA,NA,104,53144,1.9569471624266144
2015-11-25,1.6,206,59.2,1010.6,91.7,12.4,17.2,8.7,0,1,NA,NA,54.7,51,133.39,NA,NA,NA,NA,106,56704,1.8693566591422122
2015-11-26,1.4,152.5,62.2,1007.2,106.5,13,15.5,9.6,0,2.88,NA,NA,98.13,50.83,199.61,NA,NA,NA,NA,93,50690,1.8346813967251923
2015-11-27,1.5,239.6,58.2,1010.3,111.6,12.9,15.9,9.5,0,1.99,NA,NA,86.09,50.35,181.17,NA,NA,NA,NA,92,56555,1.6267350366899478
2015-11-28,1.5,204.1,58.2,1016,102.9,13.1,18.2,9.5,0,3.17,NA,NA,52.87,44.04,123.87,NA,NA,NA,NA,21,19514,1.0761504560828123
2015-11-29,1.9,280.8,49.2,1027.3,109.6,12.2,15.7,9.9,0,1.38,NA,NA,20.65,35.48,66.17,NA,NA,NA,NA,24,18666,1.2857602057216329
2015-11-30,1.4,229.4,54.4,1029.1,110.3,13.1,16.7,8.8,0,2.85,NA,NA,84,54.52,182.48,NA,NA,NA,NA,128,66039,1.938248610669453
2015-12-01,1,177.1,62.7,1026.8,104.9,13.1,17,10.3,0,1.98,NA,NA,111.48,58.91,228.39,NA,NA,NA,NA,94,51976,1.8085270124672927
2015-12-02,0.8,147.4,64.5,1024.7,85.1,12.3,15.7,9.1,0,1.93,NA,NA,114.52,66.87,241.13,NA,NA,NA,NA,114,53281,2.1395994819917044
2015-12-03,0.9,98.7,74.1,1026.1,89.2,13.2,15.6,10.1,0,1.24,NA,NA,121.52,61.7,247.13,NA,NA,NA,NA,100,58814,1.700275444622029
2015-12-04,0.9,174.8,74.6,1029.2,90.9,13.1,15.7,9.9,0,1,NA,NA,93.7,63.09,205.7,NA,NA,NA,NA,79,39978,1.9760868477662714
2015-12-05,0.8,100.9,72.8,1028.1,38.2,13.6,15.4,11.7,0,1.2,NA,NA,88.91,59.91,195.7,NA,NA,NA,NA,24,20966,1.1447104836401794
2015-12-06,0.9,93.6,76.6,1026.9,57,14.3,16.4,12.4,0,1.09,NA,NA,40.61,45.65,106.91,NA,NA,NA,NA,14,8899,1.5732104730868637
2015-12-07,0.9,169.2,78.8,1026.7,43.4,15,16.4,13.8,0,1.65,NA,NA,85,48.57,178.04,NA,NA,NA,NA,56,37525,1.492338441039307
2015-12-08,1.4,236.8,82.9,1027.5,55.4,15.5,18,14.3,0.1,2.02,NA,NA,54.78,42.52,126.09,NA,NA,NA,NA,20,15220,1.314060446780552
2015-12-09,1.5,227.3,70.3,1031,91.5,15.5,18.7,13.2,0,1.62,NA,NA,59.13,38.57,127.83,NA,NA,NA,NA,149,63941,2.330273220625264
2015-12-10,1.2,172.7,74.6,1029.9,91.9,13.5,15.7,11.1,0,3.24,NA,NA,91.77,50.45,190.05,NA,NA,NA,NA,115,64502,1.782890453009209
2015-12-11,1.5,269.2,72.9,1028.5,89.1,13.5,16.6,11.2,0,1.15,NA,NA,66.39,47.17,147.22,NA,NA,NA,NA,85,47410,1.7928707023834636
2015-12-12,1.5,258,71.8,1022.8,73,12.9,15.3,11.1,0,1.68,NA,NA,66.09,49.48,149.78,NA,NA,NA,NA,9,7755,1.1605415860735009
2015-12-13,1.1,230.9,69.1,1017.4,90.4,12.8,16.7,10.4,0,1,NA,NA,33.48,36.96,87.52,NA,NA,NA,NA,23,19617,1.1724524646989856
2015-12-14,1.2,214.9,64.1,1017.8,69,11.9,14.2,9.1,0,4.08,NA,NA,129.78,53.57,250.74,NA,NA,NA,NA,135,54746,2.4659335841887993
2015-12-15,1.1,207.2,64.4,1021.5,83.1,14,19.6,10.1,0,1.07,NA,NA,81.83,46,170.35,NA,NA,NA,NA,140,66294,2.1118049898935047
2015-12-16,0.7,171.9,67,1025.5,83.6,14.8,20,11.1,0,1.16,NA,NA,90.35,49.7,187.61,NA,NA,NA,NA,116,62468,1.8569507587884997
2015-12-17,1,167.3,71.8,1023.7,78,14.4,17.5,12.6,0,1.91,NA,NA,120.39,60.87,244.22,NA,NA,NA,NA,115,58653,1.9606840229826266
2015-12-18,0.9,145.3,81,1023.2,78,13.6,16,11.7,0,3.2,NA,NA,124.35,55.35,244.39,NA,NA,NA,NA,101,49548,2.0384273835472677
2015-12-19,0.9,156.9,79.8,1021.1,54.4,13.1,15.2,10.9,0,1.34,NA,NA,97.91,53.57,202.65,NA,NA,NA,NA,25,23311,1.072455064132813
2015-12-20,1,90.9,70,1021.5,18.8,14.4,15.3,13.5,0,1,NA,NA,23.74,42.65,78.26,NA,NA,NA,NA,16,13861,1.1543178702835293
2015-12-21,2.1,285.7,63.4,1027.1,88.7,14.6,17.2,12,0,1.11,NA,NA,55.78,42.22,127.22,NA,NA,NA,NA,137,61812,2.2163981103992754
2015-12-22,2.3,261.2,71,1028.6,92.8,13.5,16.2,11.1,0,2.6,NA,NA,57.57,45.3,132.39,NA,NA,NA,NA,124,61893,2.0034575800171264
2015-12-23,1,215.2,75.6,1026.7,76.1,14.3,16,12.4,0,1.11,NA,NA,38.86,48.45,106.86,NA,NA,NA,NA,109,57683,1.8896381949621206
2015-12-24,1.4,245.5,72.1,1025.1,46.2,15,17.2,13.1,0,1,NA,NA,33.25,59.62,107.38,NA,NA,NA,NA,90,49297,1.8256689048015093
2015-12-25,0.8,196.9,76.1,1028.1,84.6,13.1,15.6,11,0,2.55,NA,NA,30.57,36.22,82.48,NA,NA,NA,NA,18,16257,1.1072153533862337
2015-12-26,1.2,202.2,77.9,1028.3,94,12.5,16.3,9.6,0,1.33,NA,NA,45.39,41.83,110.87,NA,NA,NA,NA,33,29002,1.1378525618922832
2015-12-27,1.2,228.1,78.6,1027.7,96.8,12.7,16.5,9.4,0,1,NA,NA,26.87,44.43,84.13,NA,NA,NA,NA,8,7676,1.0422094841063052
2015-12-28,0.8,159.4,71.9,1025.6,72.8,14,16.2,11.7,0,1.29,NA,NA,66.82,52.55,153.27,NA,NA,NA,NA,124,63441,1.954571964502451
2015-12-29,1.4,240.6,73.8,1024,84.4,15.3,18.4,13.2,0,1.01,NA,NA,65.09,43.43,141.96,NA,NA,NA,NA,117,59974,1.9508453663254075
2015-12-30,1.7,269.8,59.6,1020.7,97.7,14.4,18.5,12.3,0,2.08,NA,NA,63.35,48.39,144.74,NA,NA,NA,NA,106,55846,1.8980768542062099
2015-12-31,1.5,189.3,62.7,1019.8,91.7,13.8,17.6,10.4,0,2.01,NA,NA,48.83,44.3,118.74,NA,NA,NA,NA,91,51866,1.7545212663401843
2016-01-01,1.5,243.5,77.1,1017.6,47.3,13.5,15.4,11.7,0,1,NA,NA,40.3,41.78,102.57,NA,NA,NA,NA,9,5649,1.5932023366967605
2016-01-02,2.5,287.2,58.4,1012.4,72.4,14.1,16.7,11.4,0.1,1,NA,NA,11.65,28.35,44.3,NA,NA,NA,NA,43,24190,1.7775940471269118
2016-01-03,2.7,283.2,50.5,1007.6,46.2,12.3,14.7,10,0,1.6,NA,NA,4.61,22.04,27.52,NA,NA,NA,NA,27,24683,1.0938702750881173
2016-01-04,2,273.6,66,998,28.9,13.5,14.9,11.8,0.4,1,NA,NA,22.7,35.48,69.35,NA,NA,NA,NA,155,64325,2.4096385542168677
2016-01-05,2.4,291,55.6,998.9,89.8,12,15.5,10.1,0,1,NA,NA,14.43,30.35,49.48,NA,NA,NA,NA,99,52660,1.8799848082035702
2016-01-06,4.3,296.9,46.3,1004.1,88.8,11.2,14,8.9,0,1.25,NA,NA,3.7,16.17,20.09,NA,NA,NA,NA,18,15921,1.130582249858677
2016-01-07,3.6,269.8,52.8,1003.8,60,16,20.2,10.7,0,1,NA,NA,20.26,33.91,63.13,NA,NA,NA,NA,127,62982,2.0164491441999304
2016-01-08,2.2,257.3,55.8,1003.3,105.2,18.4,22.4,15.6,0,1.05,NA,NA,42.96,37.35,102.39,NA,NA,NA,NA,100,63981,1.5629640049389664
2016-01-09,2.7,270.1,54.1,1001.3,64.6,16.8,19.3,14.7,0,1.13,NA,NA,19.09,36.35,64.61,NA,NA,NA,NA,38,25767,1.4747545309892498
2016-01-10,4.9,266.7,50.8,1001.7,85.5,16.5,18.1,14.9,0,1.4,NA,NA,12.26,26.17,42.43,NA,NA,NA,NA,22,21137,1.0408288782703317
2016-01-11,4.9,274.3,45.6,1002.2,68.5,16.3,18.6,13.7,0,1,NA,NA,3.84,15,17.95,NA,NA,NA,NA,136,70774,1.9216096306553254
2016-01-12,5.1,306.4,39.6,1012.2,111.5,13,15.7,10.9,0,1.04,NA,NA,5.35,19.87,25.65,NA,NA,NA,NA,92,47985,1.9172658122329895
2016-01-13,1.8,248.5,51.6,1020,76,11.4,14.1,9.1,0,2.21,NA,NA,46.83,52.3,123.22,NA,NA,NA,NA,101,56671,1.782216654020575
2016-01-14,1.9,258.8,55.4,1011.4,54.5,12.9,15.7,10.2,0,1.05,NA,NA,51.65,48.83,127.48,NA,NA,NA,NA,124,59305,2.0908860972936516
2016-01-15,2.2,255.2,56.9,1014.8,43.9,10.8,12.6,8.9,0.7,1,NA,NA,13.39,36.04,54.96,NA,NA,NA,NA,68,42571,1.5973315167602358
2016-01-16,2.7,284.9,24.9,1020,123.2,9.1,13.8,5.5,0,3.58,NA,NA,5.52,25.17,32.3,NA,NA,NA,NA,21,17234,1.2185215272136476
2016-01-17,1.6,242.4,37.4,1019.9,118.7,8.8,12.6,5.2,0,1.92,NA,NA,12.78,32.09,50.39,NA,NA,NA,NA,4,1626,2.4600246002460024
2016-01-18,1.3,174.9,50.1,1010.7,85.3,10.7,13.5,8.7,0,1,NA,NA,53.26,51.09,132.04,NA,NA,NA,NA,122,62265,1.95936722075002
2016-01-19,1.6,219.1,60.4,1012.5,111,10.4,12.6,8.1,0,1.36,NA,NA,64.52,49.3,147.74,NA,NA,NA,NA,108,57713,1.8713288167310658
2016-01-20,1.1,163.6,60.6,1012.7,113.5,11.7,14.3,8.9,0,1,NA,NA,88.78,53.83,189,NA,NA,NA,NA,84,46875,1.792
2016-01-21,1,165.4,68.6,1017.3,107.5,11.4,13.9,8.8,0,1.16,NA,NA,74.91,54.52,168.78,NA,NA,NA,NA,110,56426,1.9494559245737781
2016-01-22,1.1,181.2,73.8,1024.3,70,12.2,15.3,9,0,1.03,NA,NA,128.57,62.95,258.57,NA,NA,NA,NA,99,48997,2.0205318692981202
2016-01-23,1.1,170.8,70.7,1028.4,104.6,13.6,17.8,10.6,0,1.01,NA,NA,50.09,49.96,126.22,NA,NA,NA,NA,26,19790,1.3137948458817583
2016-01-24,1.3,146.3,78.2,1029.5,50.1,12.9,14.9,11,0,2.13,NA,NA,22,39.57,71.3,NA,NA,NA,NA,7,7672,0.9124087591240876
2016-01-25,1.8,248.7,75.6,1027.4,79.3,14.4,17.2,13.2,0,1.01,NA,NA,64.25,51.33,147.67,NA,NA,NA,NA,144,62698,2.296723978436314
2016-01-26,1.7,243.7,75.8,1027.1,104.3,13.9,16.4,12.4,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,52322,2.0450288597530677
2016-01-27,2,264.7,70.3,1024.6,122,13.6,18.1,11.1,0,3.2,NA,NA,21.27,44.09,76.18,NA,NA,NA,NA,104,56847,1.8294720917550618
2016-01-28,2,270.7,68.7,1023.7,116,13.9,17.4,11.3,0,1.85,NA,NA,41.48,44.91,107.83,NA,NA,NA,NA,119,63218,1.8823752728653231
2016-01-29,1.1,159.3,66.8,1028.1,47.1,13.9,15.1,12.9,0,2.55,NA,NA,65.43,47.57,147.3,NA,NA,NA,NA,94,49520,1.8982229402261712
2016-01-30,2.6,303.5,59.2,1026.2,107.2,13.7,17.1,11.6,0,1.1,NA,NA,20.35,31.48,62.35,NA,NA,NA,NA,26,21742,1.1958421488363535
2016-01-31,1.9,264.7,57.4,1023.2,101.4,13.7,18.1,10.1,0,1.03,NA,NA,12.57,26.04,44.65,NA,NA,NA,NA,20,15072,1.326963906581741
2016-02-01,1.5,229.7,62,1024.9,136.4,15.7,20.7,12.8,0,1.16,NA,NA,30.17,35.78,81.52,NA,NA,NA,NA,147,72943,2.01527219884019
2016-02-02,1.7,146.8,71.9,1022.6,121.1,13.8,15.9,11.7,0,1.3,NA,NA,78.91,52.39,172.52,NA,NA,NA,NA,111,61278,1.811416821697836
2016-02-03,1.6,213.5,64.9,1022.4,121.7,14.4,18.7,12.2,0,1.02,NA,NA,60.37,51.42,143.37,NA,NA,NA,NA,107,55669,1.9220751225996515
2016-02-04,1.9,252.8,42.4,1029.4,144.6,11.8,14.3,8.6,0,1.26,NA,NA,30.35,49.26,95.22,NA,NA,NA,NA,90,55257,1.6287529181823117
2016-02-05,2.1,259,44.7,1023.1,141.4,12.9,17.1,9.8,0,1.57,NA,NA,37.17,56.48,112.96,NA,NA,NA,NA,85,52250,1.6267942583732058
2016-02-06,1.3,189.6,74.1,1016.6,88.7,12.8,15.1,11.2,0,2.98,NA,NA,39.17,55.3,115,NA,NA,NA,NA,11,9579,1.148345338761875
2016-02-07,2.8,232.1,63.8,1008.2,82.8,12.4,13.6,10.7,0.6,1,NA,NA,10,19.65,34.65,NA,NA,NA,NA,22,20921,1.0515749725156542
2016-02-08,2.4,255.5,48.4,1016.6,146.5,13.7,19.2,9.6,0,1.4,NA,NA,43.35,44.83,110.87,NA,NA,NA,NA,122,62405,1.9549715567662849
2016-02-09,4,263.2,50.9,1007.1,99.3,16.4,19.4,13.1,0,1,NA,NA,6,18.7,27.26,NA,NA,NA,NA,124,71162,1.7425030212753998
2016-02-10,3.2,221,51.9,1004.8,86.1,14.6,17.9,11.2,0,1.48,NA,NA,19.7,34.39,63.96,NA,NA,NA,NA,110,65431,1.6811603062768412
2016-02-11,1.5,121.2,83.8,1006.5,26.9,12,14,11,1.1,1.1,NA,NA,46.04,51.96,122.04,NA,NA,NA,NA,103,56488,1.8233961195298118
2016-02-12,2.2,236,73,1000.6,93.4,15.1,19.7,12,0.1,1,NA,NA,38.09,30.39,88.04,NA,NA,NA,NA,80,52245,1.531247009283185
2016-02-13,2.8,252.4,60.9,996.3,144,17.8,23.2,13.1,5.8,1,NA,NA,3.74,12.17,17.52,NA,NA,NA,NA,43,31481,1.365903243226073
2016-02-14,3.5,216.3,58.5,991.8,158.7,14.1,18.2,7.9,6.9,1.14,NA,NA,1.74,10.3,12.22,NA,NA,NA,NA,22,24824,0.8862391234289397
2016-02-15,2.2,219.8,56.7,1002.7,170.9,10.8,13.4,7.6,5.8,1.29,NA,NA,14.96,31.7,54.09,NA,NA,NA,NA,138,71427,1.9320425049351087
2016-02-16,1.7,226.5,36.7,1016.7,170.6,10.1,13.2,6.2,0,1.3,NA,NA,45.12,51.25,119.62,NA,NA,NA,NA,138,80372,1.7170158761757826
2016-02-17,2.6,280,40.5,1015.7,174.6,8.4,11.3,4.7,0,5.52,NA,NA,25,45.55,83.45,NA,NA,NA,NA,94,57420,1.637060257749913
2016-02-18,1.8,235.8,43.4,1013.6,84.5,9.7,12.6,7.2,0,5.32,NA,NA,48.35,55.39,128.87,NA,NA,NA,NA,120,71379,1.6811667297104191
2016-02-19,1.4,171.7,59.1,1021.3,160,10.3,12.4,7.3,0,4.56,NA,NA,38.44,36.94,95.28,NA,NA,NA,NA,140,66063,2.1191892587378716
2016-02-20,1.7,204.5,51.2,1026.1,177.4,11.3,14.9,7.3,0,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,22806,1.5785319652722967
2016-02-21,1.9,252.7,40.1,1022.8,149.1,13.3,18.5,9.7,0,5.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,30881,1.3600595835627085
2016-02-22,1.7,189.9,51.9,1014.2,134.4,15.3,21,12.7,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,87268,2.291790805335289
2016-02-23,2,222.9,62.4,1016.2,161.3,14,18.6,11.8,0,2.46,NA,NA,43.17,50.83,116.08,NA,NA,NA,NA,138,69171,1.9950557314481503
2016-02-24,1.7,221.7,60.5,1011.7,154.3,13.7,17.1,11.2,0,1.28,NA,NA,28.52,44.22,87.39,NA,NA,NA,NA,165,85902,1.9207934623175247
2016-02-25,2.5,269.1,49.8,1007.6,174.1,14.7,17.6,11.9,0,1.17,NA,NA,25.26,30.26,68.48,NA,NA,NA,NA,114,65928,1.7291590826356025
