date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10,so2
2019-04-08,1.79583333333333,277.583333333333,65.7291666666667,980.827083333334,231.083333333333,13.2145833333333,19.5,7.1,0,56,21685,2.5824302513258,22.85,32.79,67.58,30.33,16.08,6.53
2019-04-09,1.86666666666667,222.583333333333,80.625,979.410416666667,130.645833333333,10.85,15.7,7.4,6.9,35,17662,1.98165553164987,21.46,41.44,73.74,22.17,18.54,5.08
2019-04-10,1.51666666666667,260.5625,67.0416666666667,979.79375,193.083333333333,11.94375,19.4,8.5,0.5,33,14813,2.22777290218052,14.35,41.62,63.3,24.21,14.82,5.05
2019-04-11,2.17708333333333,273.979166666667,50.5625,982.518749999999,237.5,13.4541666666667,20.2,9.2,0,33,13324,2.47673371359952,8.48,41.12,53.98,33.12,14.33,3.68
2019-04-12,2.04375,238.458333333333,59.3958333333333,984.766666666667,287.520833333333,13.3208333333333,20.1,10,0,47,20721,2.26823029776555,5.3,33.67,41.55,45.14,17.75,4.65
2019-04-13,1.53541666666667,250.25,56.125,986.10625,300.25,14.1041666666667,21.6,8.1,0,25,9519,2.62632629477886,3.62,31.08,36.71,42.88,18.54,2.04
2019-04-14,1.68333333333333,204.854166666667,71.6041666666667,984.96875,245.416666666667,12.5083333333333,18.9,7.5,0,20,10373,1.92808252193194,3.88,28.25,34,41.38,18.96,4
2019-04-15,1.7875,190.708333333333,66.5625,987.210416666667,233.4375,12.0645833333333,16.4,8.3,0.3,36,18694,1.92575157804643,8.22,31.58,43.83,43.25,20.79,3.09
2019-04-16,1.72083333333333,193.333333333333,71.9583333333333,989.28125,256.458333333333,12.7375,18.8,8,0,39,14154,2.75540483255617,11.23,34.06,50.94,41.33,20.83,3.64
2019-04-17,1.78125,170.583333333333,79.1875,988.716666666667,223.020833333333,12.9666666666667,17.8,9.1,0,47,18754,2.50613202516796,11.42,29.71,46.85,40.29,18.75,2.66
2019-04-18,2.6875,107.5,72.0208333333333,987.495833333333,130.895833333333,13.8729166666667,18.6,10.9,0.1,29,15479,1.87350604044189,2.85,24.31,28.17,64.96,14.25,1.94
2019-04-19,2.79791666666667,96.8125,56.9791666666667,990.927083333334,201.291666666667,15.475,19.4,12.3,0,14,7929,1.76567032412662,1.69,8.23,9.88,97.58,17.04,1.77
2019-04-20,1.85416666666667,108.9375,55.5416666666667,989.804166666667,62.4375,14.3166666666667,17.5,10.7,0.6,13,6364,2.04274041483344,1.23,11.96,13.12,98.75,15,3.43
2019-04-21,2.025,88.6458333333333,57.625,981.2375,159.25,14.8708333333333,18.6,10.3,0.2,21,8675,2.4207492795389,1.25,8.06,9.15,86.75,16.29,2.66
2019-04-22,1.50833333333333,106.75,65.7708333333333,970.94375,43.5625,14.28125,15.6,11.5,1.9,25,11018,2.26901434017063,1.21,9.79,10.98,85.54,29.67,2.09
2019-04-23,1.8,226.645833333333,77.2708333333333,968.833333333333,210.458333333333,14.675,20.5,11.6,6,44,18620,2.36305048335123,13.46,32.52,52.77,37.67,25.29,1.81
2019-04-24,2.89583333333333,226.625,64,977.56875,262.645833333333,13.8854166666667,18.2,10.3,0,37,16391,2.25733634311512,3.12,13.62,18.08,60.17,13.12,1.36
2019-04-25,2.73333333333333,233.020833333333,73.2291666666667,981.2,124.375,14.2520833333333,16.5,12.6,1,35,17250,2.02898550724638,3,16.58,20.71,59.5,17.12,1.53
2019-04-26,2.8625,296.4375,52.2083333333333,989.639583333334,304.625,15.0145833333333,21.4,9.4,0,29,13036,2.22460877569807,4.17,25.48,31.54,48.12,14.38,2.96
2019-04-27,1.55625,220.75,59.9583333333333,994.033333333333,317.6875,14.5854166666667,21.6,8.2,0,17,7667,2.21729490022173,6.85,21.83,32.04,47,14.92,3.45
2019-04-28,2.24791666666667,196.833333333333,75.4166666666667,992.2875,205.604166666667,12.6125,17.9,8.9,0,19,9587,1.98185042244706,2.79,14.94,18.77,41.38,16.88,2.57
2019-04-29,1.45,195.4375,75.6458333333333,989.114583333333,123.270833333333,14.0229166666667,17.9,11.8,0,45,17237,2.61066310842954,2.27,17.36,20.3,53.35,22.48,2.05
2019-04-30,1.20625,209.833333333333,74.3541666666667,986.91875,257.166666666667,15.5541666666667,21.9,12.3,0,30,15841,1.8938198346064,9.27,22.46,35.83,42.71,19.38,2.7
2019-05-01,1.58125,261.875,66.8333333333333,985.085416666667,295.083333333333,15.9104166666667,23.4,11.3,0,29,13473,2.15245305425666,1.96,12.67,14.62,47.29,14.12,1.72
2019-05-02,2.09375,207.041666666667,67.625,985.425,223.75,14.68125,20.7,11,0,45,22325,2.01567749160134,10.4,30.96,46.12,42.92,20.62,2.72
2019-05-03,0.752083333333333,229.520833333333,88.8541666666667,982.272916666666,37.625,11.13125,12.8,8.7,14.8,17,8773,1.93776359284167,7.35,39.54,50.15,21.29,16.29,1.73
2019-05-04,2.27916666666667,301.166666666667,67.7083333333333,980.408333333333,333.166666666667,13.4666666666667,21.4,8.1,0,18,9724,1.8510900863842,2.98,19.29,23.48,39.67,10.67,2.64
2019-05-05,2.07708333333333,241.208333333333,46.2083333333333,983.839583333333,349.604166666667,14.2604166666667,20.8,9.6,0,23,10029,2.2933492870675,1.52,10,11.62,59.29,11.33,3.21
2019-05-06,1.875,225.583333333333,61.5833333333333,988.29375,317.041666666667,13.33125,19.4,7.7,0,71,23038,3.08186474520358,7.56,18.73,29.38,49.12,20.71,4.02
2019-05-07,0.989583333333333,219.083333333333,84.8541666666667,987.145833333333,58.3541666666667,13.24375,15.4,9.6,0,35,16216,2.15836211149482,16.48,30.06,54.38,33.46,23.42,2.66
2019-05-08,1.97916666666667,281.270833333333,67.75,978.945833333334,218.854166666667,18.8541666666667,23.5,14.4,0.1,36,14701,2.44881300591796,3.75,30.94,36.06,35.62,23.75,2.23
2019-05-09,2.6625,220.833333333333,51.3958333333333,981.322916666667,321.458333333333,17.5375,21.3,12.1,0,38,16288,2.33300589390963,4.08,23.83,29.46,54.46,16.71,2.32
2019-05-10,1.71458333333333,196.208333333333,59.5208333333333,983.05,287.125,19.2270833333333,25.2,13.5,1.3,34,13927,2.44130106986429,12.79,45.17,64.29,37.79,29.12,4.17
2019-05-11,2.30625,219.25,71.1666666666667,988.972916666667,280.583333333333,17.2875,23.5,13.1,0,22,10160,2.16535433070866,4.96,17.23,24.33,42.21,14.91,2.72
2019-05-12,2.2375,227.541666666667,59.3541666666667,991.85625,353.333333333333,15.5375,22.9,10,0,18,8527,2.11094171455377,1.79,12.15,14.19,52.5,13.54,2.68
2019-05-13,2.42083333333333,226.375,59.7708333333333,990.179166666667,345.395833333333,15.86875,20.5,10.4,0,54,22008,2.453653217012,11.67,27.15,44.29,48.08,17.92,4.34
2019-05-14,1.55416666666667,225,51.1041666666667,987.395833333333,346.916666666667,17.1979166666667,23.6,10.3,0,45,17518,2.56878639114054,13.32,33.11,52.93,46.64,24.17,4.2
2019-05-15,2.61666666666667,202.479166666667,62.375,983.895833333333,312.354166666667,14.0875,19.4,10,0,38,16759,2.26743839131213,5.46,26.62,34.52,51.12,25.75,1.7
2019-05-16,1.58541666666667,227.9375,57.2708333333333,981.09375,263.208333333333,15.1270833333333,22.4,9.2,1.1,28,12009,2.3315846448497,9.81,26.62,41,56.67,24.79,3.17
2019-05-17,0.754166666666667,182.020833333333,91.1875,974.739583333333,87.4583333333333,12.4229166666667,16.1,10.8,37.5,25,12204,2.04850868567683,5.21,31.04,38.29,43.71,11.38,1.96
2019-05-18,1.53958333333333,236.708333333333,70.7708333333333,977.845833333334,231.020833333333,13.8770833333333,20,9.6,0,20,8983,2.22642769676055,2.77,14.73,18.65,54.92,8.42,1.15
2019-05-19,1.68541666666667,241.8125,74.5208333333333,979.19375,221.291666666667,12.1020833333333,18.8,9.1,1.5,10,3811,2.62398320650748,2.52,16.98,20.31,41.79,8.42,2.04
2019-05-20,1.70416666666667,216.895833333333,67.1875,982.372916666667,305.916666666667,14.5041666666667,21.5,9,0,42,16724,2.51136091844056,8.5,23.23,35.83,41.71,12.62,3
2019-05-21,1.69583333333333,221.5625,58.9375,985.704166666667,323.875,16.73125,24.1,10.1,0,26,14696,1.7691888949374,14.23,25.5,46.85,43.12,20.5,3.68
2019-05-22,1.525,238.958333333333,61.875,987.747916666667,299.395833333333,18.025,24.3,12.2,0,34,13302,2.55600661554653,10.1,27.12,42.08,43.96,19.79,2.66
2019-05-23,1.53541666666667,267.333333333333,58.7083333333333,986.927083333333,324.75,18.9895833333333,26.7,12.9,0,35,15961,2.19284505983334,13.33,31.42,51.31,43.42,25.92,3.7
2019-05-24,0.716666666666667,213.833333333333,89.7708333333333,985.2625,43.8541666666667,13.85625,15.3,12.4,20.5,19,7745,2.45319561007101,6.54,30.46,39.94,35.62,11.33,1.6
2019-05-25,1.1875,280.0625,74.2083333333333,985.797916666667,171,17.525,23.4,12.5,2.7,16,8181,1.95575113066862,5.92,25.33,34,27.67,12.33,1.68
2019-05-26,1.58541666666667,273.145833333333,62.0416666666667,985.202083333333,278.208333333333,17.99375,24.9,13.6,2.5,25,12978,1.92633687779319,4.67,14.88,21.88,47.79,10.33,3.7
2019-05-27,1.625,234.291666666667,60.2083333333333,982.0375,332.270833333333,18.9791666666667,26.1,13.9,0,42,16264,2.58239055582882,11.31,29.73,46.73,29.43,14.18,6.77
2019-05-28,2.22916666666667,236.458333333333,73.9166666666667,984.066666666667,263.833333333333,16.3395833333333,21.8,13.7,0,35,14359,2.4374956473292,3.38,16.71,20.96,37.54,13.79,1.74
2019-05-29,1.88958333333333,247.1875,60.5833333333333,990.14375,334.3125,16.8729166666667,23.4,11.9,0,36,16565,2.17325686688802,5.48,18.5,26.21,37.38,17.21,1.77
2019-05-30,1.75833333333333,213.791666666667,60.9375,994.266666666667,350.833333333333,17.7541666666667,23.4,11.7,0,36,15631,2.30311560360821,12.37,28.22,46.52,33.38,20.33,2.58
2019-05-31,2.10416666666667,238.729166666667,46.8125,993.775,361.083333333333,20.3875,26.7,13.3,0,31,9520,3.2563025210084,14.29,25.04,46.5,37.96,20.21,3.98
2019-06-01,1.81875,258.229166666667,40.7708333333333,991.38125,364.145833333333,22.3104166666667,29.3,17.1,0,18,7136,2.52242152466368,8.88,29.98,43.02,43.67,18.54,7.44
2019-06-02,2.33125,275.791666666667,37.2291666666667,989.172916666667,362.333333333333,21.7416666666667,26.9,17.4,0,8,3684,2.17155266015201,4.54,21.12,27.42,63.08,15.04,6.56
2019-06-03,1.82916666666667,254.958333333333,42.2291666666667,987.504166666667,337.229166666667,21.71875,27.8,17,0,51,20007,2.54910781226571,12.35,31.94,50.35,51.54,24.04,8.71
2019-06-04,1.90208333333333,227.354166666667,54.6666666666667,982.535416666667,354.479166666667,20.6875,27.4,14.8,0,51,23862,2.13728941413125,9.17,24.46,37.81,59.62,21.17,3.81
2019-06-05,2.05416666666667,256.416666666667,63.8333333333333,978.785416666666,223.3125,18.7895833333333,24,14.2,0,39,15418,2.52951096121417,3.88,20.67,25.79,60,24.67,1.88
2019-06-06,2.4625,177.604166666667,77.0833333333333,984.464583333333,322.416666666667,17.1416666666667,21.2,13.2,0,34,16883,2.01386009595451,12.06,22.81,40.33,42.29,23.08,1.96
2019-06-07,1.63333333333333,235.4375,61.0208333333333,984.610416666667,328.791666666667,20.8166666666667,27.3,15.3,0,25,12008,2.0819453697535,3.26,18.94,23.13,64.04,22.12,2.6
2019-06-08,1.92083333333333,194.916666666667,50.1666666666667,992.1125,352.416666666667,18.9,24.1,12.8,0,15,7025,2.13523131672598,3.92,21.52,26.81,51.17,20.33,2.19
2019-06-09,1.32291666666667,180.354166666667,50.125,985.272916666667,162.770833333333,20.1729166666667,26.2,17,0,8,3756,2.12992545260916,3.67,28.65,33.67,49.92,22.5,7.1
2019-06-10,1.98541666666667,257.5,47.9583333333333,982.575,330.4375,21.7083333333333,27.8,16.9,0,27,12329,2.18995863411469,6.23,25.9,34.77,56.83,25.5,3.98
2019-06-11,1.06875,226.666666666667,88.75,982.80625,32.5416666666667,12.9583333333333,17.8,10.1,20.3,27,11257,2.39850759527405,5.85,33.44,41.62,26.92,11.96,1.19
2019-06-12,1.78958333333333,228.708333333333,73.5625,985.025,323.729166666667,14.8875,20.6,9.1,0.2,32,12368,2.58732212160414,9.43,18.72,32.85,39.5,11.17,1.32
2019-06-13,1.70625,181.5,56.8958333333333,984.335416666667,322.770833333333,17.24375,23.5,10.9,0,39,18949,2.05815610322444,14.79,26.9,49.02,46.54,14.08,2.31
2019-06-14,1.54166666666667,217.604166666667,54.875,980.758333333333,248.854166666667,20.3416666666667,25.4,15.3,0,32,11188,2.86020736503396,9.34,26.96,40.94,59.5,27.88,2.41
2019-06-15,2.08125,225.416666666667,71.4375,986.99375,337.770833333333,19.2541666666667,26.3,14.7,0,23,9004,2.55442025766326,5.81,22.19,30.88,55.96,26.71,2.35
2019-06-16,1.55208333333333,265.145833333333,60.5833333333333,989.283333333333,340.854166666667,20.7083333333333,27.3,15.1,0,19,8348,2.27599425011979,4.44,15.08,21.25,53.46,16.83,1.81
2019-06-17,1.69166666666667,236.625,46.2916666666667,986.74375,362.3125,23.0666666666667,31.2,15.8,0,43,16555,2.5974025974026,10.73,31.06,47.1,52.33,25.33,3.75
2019-06-18,1.60416666666667,259.166666666667,45.7083333333333,985.391666666666,339.604166666667,22.5145833333333,28.6,16.2,0,33,11001,2.99972729751841,14.25,28.9,50.4,58.71,24.85,3.9
2019-06-19,1.42708333333333,176.4375,64.6666666666667,983.397916666667,356.104166666667,22.01875,29.5,15.6,0,31,13198,2.34884073344446,10.67,25.21,41.15,56.38,53.86,1.75
2019-06-20,2.05833333333333,186.0625,72.5416666666667,984.222916666666,304.083333333333,21.1604166666667,27.5,17.6,0,26,12623,2.05973223480947,7.33,24.71,35.77,50.21,25.21,1.23
2019-06-21,1.63958333333333,168.8125,67.7083333333333,985.345833333333,287.145833333333,21.6041666666667,28,17.7,0,20,8566,2.33481204763017,3.94,22.35,28.21,64.67,17.96,1.27
2019-06-22,1.65208333333333,266.125,58.6666666666667,986.0625,337.979166666667,22.9354166666667,30.1,17.6,0,8,4748,1.6849199663016,3.94,15.73,21,64.62,17.62,1.6
2019-06-23,1.41458333333333,270.354166666667,55.5833333333333,985.39375,350.791666666667,24.1770833333333,32.1,17.1,0,10,6919,1.44529556294262,3.17,15.23,19.6,64.5,26.54,1.48
2019-06-24,2.63333333333333,163.645833333333,57.8958333333333,986.291666666667,332.833333333333,23,29.5,17.6,0,22,8877,2.47831474597274,3.46,16.21,21.23,69.54,46.29,2.58
2019-06-25,2.93333333333333,125.145833333333,71.6875,988.129166666667,330.229166666667,23.2375,28.7,18.5,0,60,19982,3.00270243218897,2.69,14.98,18.69,76.21,29.29,1.31
2019-06-26,2.21666666666667,171.166666666667,49.0416666666667,990.914583333334,344.0625,26.2104166666667,32.6,19.6,0,47,16237,2.89462339102051,3.53,24.55,29.34,77.5,26.46,1.68
2019-06-27,1.3375,204.9375,39.6041666666667,990.395833333333,350.583333333333,28.4895833333333,35.6,21,0,37,16019,2.3097571633685,13.27,44.38,63.38,58.88,33.42,4.56
2019-06-28,1.5875,253,27.5,986.345833333333,355.520833333333,32.13125,41,22.6,0,23,11418,2.01436328603959,13.87,56.06,76.57,49.46,39.56,5.8
2019-06-29,1.75416666666667,190.604166666667,36.3125,985.620833333333,348.020833333333,30.74375,36.8,22.9,0,5,2050,2.4390243902439,5.29,48.02,55.23,92.83,42.54,3.92
2019-06-30,1.40208333333333,181.791666666667,56.75,987.95625,350.916666666667,27.2708333333333,34.5,21.5,0,10,4622,2.16356555603635,2.6,27.33,29.65,78.54,33.88,2.31
2019-07-01,1.78541666666667,194.708333333333,65.125,987.65,345.041666666667,25.95,32.3,20.5,0,12,6541,1.83458186821587,10.23,37.27,51.77,57.96,37,1.08
2019-07-02,2.03125,203.333333333333,58.9375,986.441666666667,337.645833333333,25.9645833333333,30.9,20.9,0,15,7608,1.97160883280757,5.77,28.65,36.17,54.5,28.5,1.23
2019-07-03,1.93333333333333,202.4375,55.0833333333333,985.435416666667,337.333333333333,26.9020833333333,33.9,21,0,22,10881,2.02187298961493,8.23,39.19,50.94,57.83,33.09,1.38
2019-07-04,1.75833333333333,195.8125,56.625,987.139583333333,337.625,26.4583333333333,32.2,21.7,0,21,7732,2.71598551474392,6.28,41.38,49.94,65.17,31.88,2.64
2019-07-05,1.79375,232.8125,52.8541666666667,986.564583333333,340.625,27.5229166666667,35,20.8,0,19,8726,2.17740087096035,7.87,30.61,41.78,61.91,33.19,1.18
2019-07-06,1.30625,215.979166666667,63.9166666666667,983.3125,307,28.29375,36.6,22.4,0,11,5050,2.17821782178218,5.35,29.38,37.44,47.71,44.83,1.96
2019-07-07,1.88125,184.0625,70.1875,983.19375,252.145833333333,26.6208333333333,33,22,0.6,10,4368,2.28937728937729,2.58,22.15,25.38,64.83,34.75,1
2019-07-08,1.56875,225.479166666667,67.2708333333333,983.9,92.6041666666667,24.00625,29.2,20.3,3.4,33,12857,2.56669518550206,9.73,41.1,55.56,39.5,31.27,1.15
2019-07-09,1.50416666666667,201.625,69.7083333333333,982.425,206.416666666667,23.1770833333333,30.8,19.8,11.4,24,8085,2.96846011131725,6.42,37.6,47.08,57.12,24.71,1.73
2019-07-10,1.61041666666667,266.875,54.1041666666667,984.729166666667,351.458333333333,25.2270833333333,31.9,19.1,0,12,8045,1.49160969546302,5.75,26.6,34.96,71.92,19.04,1.31
2019-07-11,1.78541666666667,256.375,50.1041666666667,984.54375,351.5625,26.7625,34.1,20.5,0,19,8663,2.19323559967679,8.83,29.56,42.38,76.75,25.68,1.54
2019-07-12,1.38333333333333,213.833333333333,56.5,985.839583333333,342.229166666667,26.3125,34.3,20.2,0,28,12473,2.2448488735669,9.46,26.94,40.83,69.46,26.65,1.83
2019-07-13,2.17708333333333,215.458333333333,56.5833333333333,985.179166666667,317.875,25.43125,32,20.3,0,13,6887,1.88761434586903,3.88,16.17,21.33,75.5,18.29,1.12
2019-07-14,1.75833333333333,208.104166666667,57.5416666666667,981.975,212.041666666667,24.3020833333333,28.2,20.5,0,10,4102,2.43783520234032,2.44,19.67,22.79,69.21,16.17,2.08
2019-07-15,2.26666666666667,195.604166666667,66.4791666666667,982.341666666667,312.041666666667,23.8541666666667,28.4,20.9,0,27,10399,2.59640350033657,6.02,23.65,32.12,72.5,21.42,1.92
2019-07-16,2.52916666666667,229.8125,59.8541666666667,986.2125,349.25,24.9083333333333,30.2,20.1,0,21,9438,2.22504767959313,9.75,23.75,37.92,73.88,22.71,1.21
2019-07-17,1.30208333333333,208.6875,68.5833333333333,985.027083333333,224.458333333333,24.1791666666667,31.1,19.9,0,26,7926,3.28034317436286,10.02,31.5,46.38,60.92,24.92,1.29
2019-07-18,1.95,199.9375,64.9583333333333,985.358333333333,312,24.73125,30.8,19.6,0,32,12069,2.65142099594001,9.31,29.54,43.33,72.25,20.12,1.04
2019-07-19,2.00833333333333,205.9375,70.8541666666667,986.872916666667,281.1875,24.2625,28.7,19.6,0,23,14058,1.63607910086783,6.56,18.1,27.31,76.46,20.25,1.27
2019-07-20,2.07708333333333,201.25,71.1041666666667,987.420833333333,327.020833333333,25.2666666666667,31.6,19.9,0,11,5565,1.97663971248877,4.02,17.94,23.42,72.71,22.25,1.48
2019-07-21,1.94166666666667,196.479166666667,61.4375,991.202083333333,323.3125,26.05,31.3,20.4,0,9,5654,1.59179342058719,3.33,18.71,23.27,62.21,32.21,1.08
2019-07-22,1.84375,220.041666666667,44.375,991.583333333333,328.708333333333,28.0354166666667,34.4,21.8,0,20,6049,3.30633162506199,12.31,34.67,53.02,61.95,29.17,1.63
2019-07-23,1.52708333333333,200.770833333333,39.1458333333333,988.21875,329.458333333333,29.1708333333333,38.1,23.1,0,26,11030,2.35720761559384,10.79,36.58,52.5,57.92,30.83,2.17
2019-07-24,1.72916666666667,197.520833333333,56.3333333333333,986.810416666667,324.375,27.0958333333333,33.9,21.3,0,18,8572,2.09986000933271,9.52,28.65,42.75,57.62,26.38,1.33
2019-07-25,1.91875,218.791666666667,51.7083333333333,985.239583333333,326.958333333333,26.9416666666667,33.1,20.8,0,26,12177,2.13517286688018,9.4,26.33,40.23,55.71,26.58,1.04
2019-07-26,1.49375,192.875,49.5,981.516666666667,271.145833333333,27.4958333333333,34.1,21.9,0,14,6259,2.23677903818501,8.65,30.06,42.88,68.42,29.74,2.46
2019-07-27,1.42708333333333,162.166666666667,81.5,976.185416666667,164.645833333333,22.7479166666667,26.2,19.2,8.6,10,5560,1.79856115107914,2.75,23.38,27.19,62.21,16.29,1.62
2019-07-28,2.42083333333333,230.354166666667,56.5,979.602083333334,343.979166666667,22.2083333333333,28.3,17.5,0,4,1800,2.22222222222222,1.85,10.81,12.9,68.58,8.35,1
2019-07-29,1.59166666666667,231.1875,67.1875,981.458333333333,335.25,24.7541666666667,31.3,17.8,0,25,11220,2.22816399286988,9.21,16.98,30.33,54.46,16.23,1
2019-07-30,2.35,194.979166666667,71.5208333333333,985.4375,246.479166666667,24.6416666666667,30.6,21.5,0,9,5114,1.75987485334376,8.51,19.04,31.55,57.46,24.22,1.04
2019-07-31,2.06666666666667,205.291666666667,69.5625,987.739583333333,263.8125,23.1416666666667,27.7,20,0,22,11804,1.8637749915283,3.92,17.92,23.33,61.79,20.38,1
2019-08-01,1.86875,178.125,55.2083333333333,984.56875,305.604166666667,24.1979166666667,30.7,18.9,0,24,12208,1.96592398427261,4.15,24.1,30.02,65.21,21.88,1.12
2019-08-02,1.96041666666667,241.333333333333,49.7291666666667,985.345833333333,324.083333333333,25.7708333333333,33.3,20.4,0,17,6843,2.48429051585562,9.11,31.27,44.67,70.86,25.04,2.4
2019-08-03,1.98333333333333,238.9375,50.375,985.391666666667,320.5625,26.54375,34.4,21.3,0,16,8601,1.86024880827811,3.09,23.3,27.32,75.04,21.21,1.5
2019-08-04,1.66666666666667,231.479166666667,53.7291666666667,985.172916666666,312.375,26.8083333333333,34.3,20.7,0,8,5198,1.5390534821085,1.91,15.57,17.49,75.92,19.18,1.47
2019-08-05,2.02291666666667,213.354166666667,45.2083333333333,985.135416666666,313.5,27.0854166666667,33.7,21.2,0,28,13522,2.07069960065079,10.2,28.37,43.37,71.58,28.04,1.48
2019-08-06,1.51875,198.541666666667,69.2083333333333,982.860416666666,288.458333333333,26.3979166666667,32.2,21.4,0,27,12503,2.15948172438615,4.85,24.81,31.7,58.42,24.82,1.57
