date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,c6h6,co,no,no2,nox,o3,so2
2016-09-23,2.90625,223.25,81.1666666666667,NA,114.083333333333,20.9854166666667,25.1,16.3,6.2,56,22623,2.47535693762985,0.6,NA,3.46,21.29,26.12,66.88,2.12
2016-09-24,2.46875,241.583333333333,78.875,NA,168.416666666667,20.2208333333333,26,16.9,0,20,15928,1.25565042692115,0.6,NA,2.12,16.5,19.67,79.92,2.08
2016-09-25,2.62291666666667,259.229166666667,76.7916666666667,NA,184.708333333333,20.5854166666667,26.3,16.8,0.4,5,2796,1.78826895565093,0.6,0.42,5.17,21.44,29.06,58,1.79
2016-09-26,2.7125,279.458333333333,79.75,NA,167.1875,19.7604166666667,25.4,15.4,0,82,33371,2.45722333762848,0.6,0.35,4.17,21.79,27.67,58.67,2.21
2016-09-27,2.24166666666667,226.895833333333,70.1875,NA,194.875,21.9270833333333,26.3,18.6,0.5,82,35399,2.31644961722083,0.6,0.33,3.62,22.67,27.96,73.62,2.33
2016-09-28,2.775,204.6875,71.4166666666667,NA,216.479166666667,21.3,26.1,17.6,0,59,25077,2.35275351916098,0.61,0.32,4.58,20.58,27.58,73.25,2
2016-09-29,2.82916666666667,266.104166666667,77.375,NA,209.1875,20.1041666666667,26.2,15.7,0,60,26117,2.29735421373052,0.62,0.31,5.42,19.33,27.54,63.46,1.71
2016-09-30,2.59375,267.458333333333,78.6666666666667,NA,200.9375,20.30625,26.4,15.9,0,70,28857,2.42575458294348,0.6,0.28,3.96,17.25,23.08,60.71,1.67
2016-10-01,2.81666666666667,265.0625,82.4375,NA,158.666666666667,20.2875,25.6,16.4,0,14,7711,1.81558812086629,0.6,0.27,2.42,17.38,20.71,61.54,2.04
2016-10-02,2.40208333333333,189.6875,81.0833333333333,NA,133.8125,21.61875,26.5,18.9,0,10,5157,1.93911188675587,0.6,0.22,4.33,20.79,27.21,58.17,2.08
2016-10-03,2.21666666666667,139.0625,77.3125,NA,131.1875,21.4520833333333,23.9,18.4,0,93,37874,2.45551037651159,0.63,0.36,5.46,22.25,30.21,51.75,2.38
2016-10-04,2.42083333333333,178.166666666667,81.5416666666667,NA,98.0625,21.0833333333333,25.9,17.8,0,62,24296,2.55186038854132,0.6,0.39,3.95,23.09,28.91,64.32,2.19
2016-10-05,1.81458333333333,245.25,73.7708333333333,NA,172.666666666667,19.4270833333333,24.6,15.3,0,62,33274,1.86331670373264,0.6,0.3,4.86,30.91,38.05,49.33,1.73
2016-10-06,2.74375,214.125,82.8541666666667,NA,63.0833333333333,17.3520833333333,20.8,14.2,13,46,28714,1.60200599010935,0.68,0.3,12.19,26.29,44.81,50.57,1.64
2016-10-07,2.82291666666667,275.270833333333,79.6666666666667,NA,189.916666666667,18.7104166666667,24.5,13.1,0,66,31081,2.12348380039252,0.6,0.24,3.71,27.54,33.17,53.75,2.17
2016-10-08,2.70208333333333,196.666666666667,80.8958333333333,NA,90.4375,19.8645833333333,22.3,17.4,0,8,7044,1.13571834185122,0.6,0.21,2.38,20.54,24,50.5,2.46
2016-10-09,1.88333333333333,273.541666666667,70.0416666666667,NA,71.0208333333333,18.1895833333333,19.5,16.4,0,12,9207,1.30335614206582,0.63,0.31,8.42,35,47.71,30.83,2.04
2016-10-10,1.68333333333333,301.125,79.8333333333333,NA,33.0833333333333,16.1916666666667,17.7,13.9,0,87,37322,2.33106478752478,0.62,0.32,9.38,34.96,48.96,42.33,1.83
2016-10-11,2.82916666666667,208.354166666667,71.9791666666667,NA,102.083333333333,15.9354166666667,19.7,12.8,0,66,30467,2.16627826829028,0.6,0.29,2.58,26.5,30.08,54.54,1.96
2016-10-12,2.225,303,80.0416666666667,NA,52.25,14.8,19.5,11.5,27.5,9,4119,2.1849963583394,0.61,0.37,9.96,42.92,57.83,34.92,1.75
2016-10-13,1.80625,238.75,93.0833333333333,NA,57.9583333333333,17.2625,20.8,15,19.7,89,38538,2.30940889511651,0.62,0.29,9.6,28.2,42.85,44.67,1.46
2016-10-14,1.73125,270.375,81.25,NA,146.0625,16.6395833333333,21.1,12.3,0.3,83,38884,2.13455405822446,0.6,0.33,4.92,21.88,29.29,44.88,1.92
2016-10-15,2.48333333333333,285.791666666667,82.6666666666667,NA,178.729166666667,16.8833333333333,23,12.2,0,22,11552,1.90443213296399,0.6,0.34,5,19.42,26.58,50.88,1.58
2016-10-16,2.59791666666667,277.375,80.0208333333333,NA,161.125,17.5479166666667,24.1,12.2,0,13,8304,1.5655105973025,0.61,0.34,7.5,30.92,42,34.91,2.25
2016-10-17,2.02708333333333,309.479166666667,81.5833333333333,NA,81.6041666666667,18.1895833333333,23.1,14.9,0,91,40442,2.2501359972306,0.6,0.32,11.96,23.29,41.38,46.38,1.88
2016-10-18,2.42708333333333,276.854166666667,81.8125,NA,134.729166666667,18.3541666666667,22.9,14.5,0,58,28496,2.03537338573835,0.71,0.37,10.05,29.09,43.86,39.96,1.64
2016-10-19,2.5875,180.708333333333,82.4791666666667,NA,92.1666666666667,17.24375,21.3,14.5,0.7,62,34283,1.80847650438993,0.61,0.35,7.79,31.08,42.62,43.58,2
2016-10-20,1.75208333333333,201.875,80.6666666666667,NA,38.625,16.2958333333333,17.9,14.4,0.2,66,33371,1.97776512540829,0.6,0.32,4.29,26,32.5,31.12,1.67
2016-10-21,2.19791666666667,319.645833333333,76.8125,NA,33.5208333333333,13.85,14.8,12.4,0.1,50,22521,2.22015008214555,0.63,0.39,5.54,33.12,41.29,31.83,2.12
2016-10-22,1.57291666666667,248.354166666667,88.3125,NA,65.5833333333333,15.6229166666667,18.5,13.2,5.5,23,15860,1.45018915510719,0.6,0.46,7.67,24.04,35.46,30.58,1.83
2016-10-23,1.66458333333333,262.25,87.9791666666667,NA,108.1875,18.56875,24.2,15,0,11,3329,3.30429558425954,0.68,0.43,19.17,38.25,67.12,19.83,1.83
2016-10-24,2.06458333333333,194.395833333333,90.2916666666667,NA,114.8125,19.3395833333333,23.5,16.6,0.8,85,34543,2.46070115508207,0.68,0.35,30.29,39.88,86,6.29,2.12
2016-10-25,1.5625,287.25,91,NA,36.6041666666667,19.1270833333333,21.9,18,3.6,67,35780,1.87255449972051,0.66,0.41,33.17,28.62,78.96,4.04,1.79
2016-10-26,1.25625,265.125,89.7291666666667,NA,44.5416666666667,18.2041666666667,22.4,15.7,0,75,35413,2.11786632027786,0.6,0.4,28.27,23.45,66.09,3.36,1.36
2016-10-27,1.57916666666667,236.9375,86.7916666666667,NA,101.479166666667,17.6875,22.5,12.9,0.1,58,29401,1.97272201625795,0.66,0.43,18.5,30.56,58.19,32,1.69
2016-10-28,1.54375,281.541666666667,89.8333333333333,NA,135.5625,16.35,22.6,12.1,0.1,66,33386,1.97687653507458,0.66,0.39,13.62,28.83,49.04,22.92,1.96
2016-10-29,1.86875,250.854166666667,85.7083333333333,NA,149.708333333333,15.9854166666667,22.3,11.9,0.1,17,11379,1.49398013885227,0.61,0.37,5.46,26.71,34.67,42.96,2.71
2016-10-30,1.87291666666667,220.583333333333,85.125,NA,130.520833333333,15.5604166666667,20.3,11,0,16,9247,1.73029090515843,0.65,0.42,7.17,31.12,41.83,28.71,2.04
2016-10-31,1.41666666666667,252.875,89.9791666666667,NA,80.8958333333333,14.9208333333333,20,10.9,0.1,75,30767,2.43767673156304,0.66,0.43,6.42,22.58,31.96,47.29,1.79
2016-11-01,2.68125,283.541666666667,84.1875,NA,149.958333333333,16.1479166666667,22.3,12.5,0,15,8903,1.68482533977311,0.62,0.43,5.21,23.88,31.67,46.79,1.92
2016-11-02,2.39166666666667,293.5625,80.2708333333333,NA,135.354166666667,15.4083333333333,21.3,12.2,0,86,34466,2.49521267335925,0.62,0.49,7.37,31.79,42.79,36.42,2.62
2016-11-03,2.075,250.270833333333,83.7291666666667,NA,126.166666666667,14.5666666666667,20.4,10.4,0,70,28597,2.44780921075637,0.72,0.53,20.26,35.78,66.35,15.36,2.14
2016-11-04,2.09166666666667,310.333333333333,80.4791666666667,NA,69.8333333333333,15.6875,20.2,12,0.1,57,29969,1.90196536420968,0.65,0.29,7.8,18.8,30.4,31.27,1.93
2016-11-05,3.40208333333333,284.541666666667,77.6458333333333,NA,92.375,17.6479166666667,22.3,13.8,0.6,12,7340,1.63487738419619,NA,NA,NA,NA,NA,NA,NA
2016-11-06,2.77708333333333,310.104166666667,64.6041666666667,NA,125,12.5041666666667,16.7,7.2,0.1,10,6004,1.6655562958028,0.6,0.52,6.88,19.12,29,50.78,1.5
2016-11-07,2.19375,310.041666666667,66.8958333333333,NA,103.4375,9.50833333333333,14.4,6.1,0,89,34950,2.54649499284692,0.6,NA,6.38,10.5,20.25,59.88,2
2016-11-08,3.54166666666667,317.395833333333,59.4166666666667,NA,143.583333333333,10.3270833333333,16,5.7,0,94,46296,2.03041299464317,0.6,NA,1.86,8.29,10.79,66,2.5
2016-11-09,4.20833333333333,303.854166666667,58.7708333333333,NA,138.4375,13.21875,18.8,6.4,0,87,40982,2.12288321702211,0.6,0.3,1.82,6,8.64,60.45,3.09
2016-11-10,3.32083333333333,318.8125,62.3333333333333,NA,131.0625,12.9354166666667,18.2,8.1,0,81,36551,2.21608163935323,0.74,0.75,20,41.67,71.83,10.44,3.43
2016-11-11,2.22083333333333,278.770833333333,75.2083333333333,NA,124.5,11.9375,19.1,6.4,0,49,24504,1.99967352269017,0.62,0.5,6.58,22.25,32.04,28.04,3.58
2016-11-12,1.89583333333333,265.979166666667,80.25,NA,91.6875,13.2208333333333,18.4,9.8,0,21,11749,1.7873861605243,0.62,0.47,8.12,24.29,36.33,24.25,4.04
2016-11-13,2.14375,263.8125,74.4583333333333,NA,73.3958333333333,12.7895833333333,17.8,9.1,0,10,6808,1.46886016451234,0.61,0.47,7.75,27.46,39.12,32.33,4.29
2016-11-14,2.34375,258.104166666667,64.4375,NA,117.104166666667,13.475,18.5,9.5,0.2,117,48438,2.41545893719807,0.65,0.43,7.21,25.95,36.89,29,4.16
2016-11-15,2.325,266.270833333333,72.9583333333333,NA,120.541666666667,10.2104166666667,16,6.4,0,54,27729,1.94741966893866,0.66,0.65,21.67,36.33,69.25,17.85,4.46
2016-11-16,2.29583333333333,266.854166666667,76.4375,NA,116.4375,9.74375,16.5,6,0,77,35818,2.14975710536602,0.84,0.52,9.25,30.38,44.5,21.5,4.28
2016-11-17,2.28125,278.979166666667,76.5,NA,113.791666666667,11.05625,18.2,6.4,0,51,22214,2.29584946430179,1.09,0.48,44.04,37.71,104.42,25.79,4.58
2016-11-18,2.90833333333333,281.458333333333,83.1041666666667,NA,102.083333333333,13.2,19,8,0,65,35883,1.8114427444751,0.68,0.3,9.75,27.42,42,31.46,4.21
2016-11-19,2.2875,239,78.2708333333333,NA,89.5833333333333,13.2875,18.2,9.5,0,22,12623,1.74285035253109,0.71,0.32,10.33,21.46,36.92,45.75,4.42
2016-11-20,2.87291666666667,260.208333333333,77.6041666666667,NA,81.4375,14.5625,18.8,10,0,12,5231,2.29401644045116,0.6,0.23,3.1,14.19,18.38,59.33,3.88
2016-11-21,4.03541666666667,214.979166666667,91.1458333333333,NA,45.0625,17.3229166666667,18.9,14.9,5.8,92,32259,2.85191729439846,0.6,0.3,12.75,33.25,52.38,31.38,2.5
2016-11-22,2.16041666666667,160,90.4375,NA,57.9583333333333,16.675,18.7,13.9,9.4,81,39555,2.04778156996587,0.62,0.32,4.92,23.08,30.17,53.21,1.09
2016-11-23,3.6125,128.375,88.125,NA,32.125,16.33125,18.9,10.4,16.8,53,26250,2.01904761904762,0.61,0.39,10.52,20.17,35.78,40.71,1.71
2016-11-24,2.3,308.5,72.4583333333333,NA,99.9375,10.85,16.4,7,0.1,70,33257,2.10482003788676,0.66,0.43,15.06,34.38,57.19,23.17,2.04
2016-11-25,2.8625,319.291666666667,74.1458333333333,NA,95.1041666666667,9.50416666666666,14.8,7.2,0,81,36155,2.24035403125432,0.6,0.46,5,30.04,37.54,38.46,2
2016-11-26,3.175,230.291666666667,80.2708333333333,NA,29.9791666666667,11.58125,16.5,7.5,0.6,30,17920,1.67410714285714,0.62,0.46,2.96,20.83,25.12,61.38,1.75
2016-11-27,3.31666666666667,168.104166666667,88.4583333333333,NA,33.4791666666667,14.0145833333333,16.2,11.5,13.9,2,869,2.30149597238205,0.6,0.51,9.9,32.5,47.25,30.35,1.91
2016-11-28,2.1625,253.9375,84.5625,NA,86.1041666666667,11.775,16.1,8.4,0,84,38400,2.1875,0.6,0.53,6.96,28.52,38.78,29.74,2.05
2016-11-29,3.08541666666667,189.229166666667,79.8125,NA,85.5416666666667,11.7979166666667,15.6,7.9,0,64,25797,2.48090863278676,0.6,0.43,6.68,27.41,37.18,44.59,2
2016-11-30,2.3875,189.5,75.0208333333333,NA,78.8541666666667,10.4958333333333,14.7,6.6,0,75,32979,2.2741744746657,0.6,0.3,37.67,43.48,100.43,17.86,2.43
2016-12-01,3.00833333333333,296.875,81.2291666666667,NA,105.541666666667,8.70208333333333,15.3,5.4,0,83,33538,2.47480469914724,0.6,0.29,37.61,42.04,99.3,15.67,2.58
2016-12-02,2.99166666666667,303.5625,72.8958333333333,NA,105.916666666667,9.175,15.8,4.5,0,76,33552,2.26514067715784,0.6,0.21,6.42,31.17,40.33,31.38,2.38
2016-12-03,2.72916666666667,241.645833333333,77.0833333333333,NA,75.625,8.99375,14.6,3.8,0,23,14771,1.55710513844696,0.6,0.2,2.92,22.88,27.17,55.12,2.38
2016-12-04,3.21666666666667,195.895833333333,83.3125,NA,40.1458333333333,13.2208333333333,16,9.5,1.6,9,5603,1.60628234874175,0.6,0.21,3.16,19.26,24.05,62.12,2
2016-12-05,4.27291666666667,78.1666666666667,83.0625,NA,56.4166666666667,15.325,16.9,11.7,0.3,106,38569,2.74832119059348,0.61,NA,4.33,18.5,24.83,49.92,2.08
2016-12-06,2.06875,281.520833333333,80.8541666666667,NA,97.6666666666667,12.6,19.4,9.3,0,19,11408,1.66549789621318,0.68,NA,13,32.57,52.04,24.67,2.35
2016-12-07,2.61041666666667,261.520833333333,80.3958333333333,NA,98.1458333333333,11.0354166666667,16.7,7.9,0,111,41248,2.69103956555469,0.62,NA,7.79,28.29,39.75,39.17,2.5
2016-12-08,2.69375,284.875,79.2708333333333,NA,99.7291666666667,10.05,17.7,6.7,0,15,8788,1.70687300864816,0.93,NA,32.42,38.26,87.68,20.5,2.91
2016-12-09,2.875,289.541666666667,75.875,NA,98.875,10.3229166666667,17.8,6.1,0,90,41352,2.17643644805572,0.75,NA,23.88,35,71.17,20.46,3.54
2016-12-10,3.06041666666667,286.916666666667,77.5416666666667,NA,85.5416666666667,10.6645833333333,17,7.1,0,27,13556,1.99173797580407,0.72,NA,14.08,27.88,49,17.71,2.04
2016-12-11,3.08958333333333,304.291666666667,73.125,NA,98.875,10.4125,16.3,7.2,0,18,9567,1.88146754468485,0.91,NA,41.12,39.71,102,11.04,2.21
2016-12-12,3.41666666666667,300.291666666667,70.8333333333333,NA,96.2083333333333,9.55,17.1,6,0,117,52127,2.24451819594452,0.86,0.35,38.54,42.88,101.54,16.12,2.29
2016-12-13,2.49375,273.5,78.2708333333333,NA,92.25,9.65833333333333,16.8,5.9,0,84,36589,2.2957719533193,0.7,0.32,17.21,33.67,59.5,19.96,2.12
2016-12-14,2.81875,291.458333333333,84.6041666666667,NA,87.1875,10.1583333333333,16.1,6.4,0,85,40912,2.0776300351975,0.72,0.34,18.46,36.17,64.12,25.29,2.12
2016-12-15,2.90625,317.604166666667,76.25,NA,52.6041666666667,9.56666666666667,14,6.6,0,101,42004,2.40453290162842,0.61,0.3,14,46.46,67.54,27,1.92
2016-12-16,3.225,190.145833333333,84.4375,NA,33.6458333333333,11.5583333333333,15.4,8,6,79,36276,2.17774837358033,0.6,0.26,3.96,21.75,27.38,55.75,1.54
2016-12-17,4.09375,95.8125,76.6666666666667,NA,78.1041666666667,12.3854166666667,15,7,1.2,37,20352,1.81800314465409,0.6,0.32,3.62,21.96,27.12,52.04,2
2016-12-18,3.02708333333333,191.229166666667,71.1041666666667,NA,81.3541666666667,9.95416666666667,14.2,5.8,0,11,6908,1.59235668789809,0.6,0.32,3.29,23,27.83,48,2
2016-12-19,3.03125,273.75,81.1041666666667,NA,10.6666666666667,8.04791666666667,11.2,5.9,10,130,50235,2.58783716532298,0.6,0.27,2,11.83,14.92,54.29,1.88
2016-12-20,4.825,323.020833333333,71.2291666666667,NA,41.6666666666667,10.3104166666667,12.4,8.5,2.1,98,39987,2.45079650886538,0.6,0.32,3.46,16.21,21.29,49.21,2
2016-12-21,4.72708333333333,331.770833333333,66.75,NA,84.0625,11.2791666666667,15.8,8.6,0.5,80,35697,2.24108468498753,0.64,0.42,13.5,30.38,50.54,33.96,2.08
2016-12-22,3.03125,313.458333333333,63.2916666666667,NA,87.5625,11.21875,17.5,8,0,89,44637,1.99386159464122,0.63,0.48,21.12,35,67.12,15.38,2.21
2016-12-23,3.62916666666667,324.416666666667,69.1875,NA,95.8333333333333,10.8520833333333,16.9,6.6,0,87,40435,2.15160133547669,0.82,0.54,15.33,24.33,47.42,20.62,2.17
2016-12-24,3.4625,313.083333333333,75.9375,NA,95.5416666666667,10.2604166666667,15.2,7.4,0,25,15508,1.61207118906371,0.84,0.58,14.33,23.7,44.52,15.75,2
2016-12-25,3.85833333333333,321.291666666667,66.5,NA,81.5625,10.3270833333333,14.2,7.5,0,15,9325,1.60857908847185,0.75,0.62,18.88,31.42,59.71,10.58,2.54
2016-12-26,2.82291666666667,252.75,75.875,NA,94.8958333333333,10.4479166666667,17.4,6.5,0,16,10486,1.52584398245279,1.01,0.75,49,40.29,114.88,6.17,3.17
2016-12-27,2.72708333333333,289.0625,76.7708333333333,NA,87.0208333333333,9.26458333333333,17.7,6,0,147,61384,2.39476084973283,1.08,0.71,30.81,37.1,83.9,11.41,2.76
2016-12-28,2.675,287.666666666667,79.125,NA,100.666666666667,7.94791666666667,16,4,0,101,44633,2.26289964824233,0.76,0.66,26.67,41.08,81.58,11.62,2.75
2016-12-29,3.4375,277.75,64.1458333333333,NA,103,8.05,14.7,3.8,0,99,46245,2.14077197534869,0.78,0.46,11.79,33.25,51.17,33.21,2.67
2016-12-30,3.01875,290.395833333333,76.3125,NA,83.875,7.94791666666667,16,4,0,81,35668,2.27094314231244,0.74,0.33,7.92,26.42,38.5,35.25,2.25
2016-12-31,2.73541666666667,306.4375,78.9166666666667,NA,76.3958333333333,7.7625,14.5,4.8,0,50,29617,1.68821960360604,0.95,0.43,22,31.39,63.39,18.83,2.54
2017-01-01,3.19166666666667,311.625,75.125,NA,98.5416666666667,6.34166666666667,12.1,3.6,0,8,4644,1.72265288544358,0.8,0.43,36.42,39.58,94.71,18.96,2.79
2017-01-02,3.79166666666667,298.645833333333,71.8125,NA,92.2916666666667,7.15416666666667,14.2,2.4,0,134,59450,2.25399495374264,0.72,0.4,18.88,31.38,59.79,19.96,2.79
2017-01-03,3.59166666666667,318.541666666667,68.875,NA,82.8541666666667,6.8625,11.8,3.9,0,101,44385,2.27554353948406,0.73,0.42,13.17,34.08,53.75,28,2.79
2017-01-04,2.75208333333333,304.375,67.375,NA,94.4583333333333,8.75833333333333,14.7,5.2,0,84,42233,1.98896597447494,0.67,0.44,14.62,33.96,55.96,23.38,2.58
2017-01-05,2.89375,290.041666666667,65.5833333333333,NA,89.6458333333333,7.57708333333333,13.7,4.1,0,70,35715,1.95996080078398,0.81,0.43,12.04,28.17,46.21,31.17,2.42
2017-01-06,2.91458333333333,287.729166666667,69.25,NA,96.0833333333333,5.71041666666667,12.8,1.9,0,11,7834,1.40413581822824,0.83,0.46,11.04,28.92,45.21,34.29,3
2017-01-07,2.71666666666667,293.9375,69.0833333333333,NA,95.1458333333333,5.26666666666666,12.9,1.6,0,25,15611,1.60143488565755,0.78,0.49,13.58,37.29,57.62,24.96,2.75
2017-01-08,3.96875,321.854166666667,52.9791666666667,NA,105.041666666667,8.4875,16.9,2.4,0,16,11438,1.39884595208953,0.65,0.5,16.42,32.5,57.33,29.38,2.92
2017-01-09,3.48541666666667,314.958333333333,64.6875,NA,83.625,7.39166666666667,13.5,3.9,0,131,57770,2.26761294789683,0.68,0.49,20.21,34.38,64.92,21.3,2.29
2017-01-10,2.9875,287.958333333333,70.6458333333333,NA,60.0625,7.3375,13.6,3.5,0,90,46134,1.95083886071011,0.61,0.49,9.09,26.45,40.41,22.88,2.13
2017-01-11,2.61041666666667,285.041666666667,74.1875,NA,107.916666666667,7.94583333333333,13.5,2,0,108,56048,1.92691978304311,0.62,0.6,30.88,29.25,76.04,14.86,2.38
2017-01-12,3.12708333333333,277.270833333333,76.8333333333333,NA,105.875,11.5645833333333,17.5,6.7,0,69,37180,1.85583647122109,0.6,0.38,2.33,11.88,14.88,55.25,1.92
2017-01-13,3.9125,283.041666666667,51.6875,NA,98.4791666666667,10.8229166666667,14.4,5.8,0,89,42749,2.08192004491333,0.6,0.41,2.33,15.25,18.71,53.21,2
2017-01-14,3.64375,322.0625,47.6041666666667,NA,115.666666666667,6.62291666666667,12.3,1.8,0,35,20582,1.70051501311826,0.67,0.55,3.08,14.5,19,53.71,2
2017-01-15,3.47916666666667,299.5625,50.2916666666667,NA,112.375,6.5,13.6,1.6,0,5,2670,1.87265917602996,0.7,0.68,19.75,40.04,69.88,18.62,2.21
2017-01-16,2.36458333333333,281.708333333333,67.0416666666667,NA,111.416666666667,7.1125,14.5,2.5,0,130,56398,2.30504627823682,0.7,0.64,8.25,28.42,40.92,35.08,2.04
2017-01-17,3.02083333333333,187.6875,42.7708333333333,NA,116.708333333333,4.16875,8.6,-0.6,0,77,36116,2.13201904972865,0.6,0.6,6.25,30.5,39.5,30.17,2.71
2017-01-18,3.64583333333333,330.583333333333,39.375,NA,113.083333333333,3.92083333333333,10.4,-0.9,0,85,39055,2.17641787223147,0.6,0.42,3.25,21.29,26.04,51.96,2.46
2017-01-19,5.70625,158.916666666667,49.9166666666667,NA,74.4583333333333,7.22083333333333,11.6,2.1,0,91,44339,2.05236924603622,0.6,0.24,3.67,24,29.29,50.92,2
2017-01-20,5.7,56.1666666666667,75.4166666666667,NA,34.5625,9.6125,10.7,8.8,2.9,91,39800,2.28643216080402,0.6,0.2,2.42,14.08,17.71,64.54,2
2017-01-21,5.89583333333333,43.9583333333333,65.6041666666667,NA,52.9375,10.725,12.4,9,0.5,22,10999,2.00018183471225,0.6,0.2,2.08,13.21,16.08,66.54,2
2017-01-22,5.22291666666667,82.0625,70.3125,NA,40.75,9.85416666666667,11.6,7.6,4.8,6,3633,1.65152766308836,0.64,0.25,11.58,33.79,50.96,31.71,2
2017-01-23,2.66666666666667,228.0625,78.9791666666667,NA,35.4791666666667,9.29791666666667,11.5,7.7,3.3,155,57758,2.68361092835625,0.73,0.26,14.67,31.71,53.75,19.79,2
2017-01-24,2.69791666666667,314.458333333333,70.375,NA,109.104166666667,7.6,13.2,3,0,123,51010,2.41129190354832,0.61,0.22,7.92,39.21,51.12,29.29,2
2017-01-25,3.11666666666667,201.375,74.4375,NA,12.4583333333333,5.92083333333333,8.1,4.1,1.5,95,45921,2.06877027939287,0.6,0.29,6.73,38.18,48.05,27.41,2
2017-01-26,2.4125,313.791666666667,79.9791666666667,NA,77.1458333333333,6.91041666666667,11,3.5,1.3,96,44255,2.16924641283471,0.61,0.31,12.58,45.67,64.42,19.96,2
2017-01-27,2.44166666666667,213.729166666667,87.5833333333333,NA,16.1041666666667,9.99375,13.8,7.1,17.8,94,47875,1.96344647519582,0.71,0.28,6.12,17.58,26.88,38.12,2
2017-01-28,2.09583333333333,225.895833333333,86.5,NA,54.4583333333333,10.5958333333333,14.4,7,4.7,24,13223,1.8150192845799,0.61,0.27,5.25,17.17,24.96,28.25,2
2017-01-29,2.42083333333333,284.229166666667,81,NA,125.979166666667,8.13958333333333,13.9,3.9,0.1,10,6008,1.66444740346205,0.92,0.48,35.46,36.79,90.62,11.08,2.12
2017-01-30,2.4,279.145833333333,82.1041666666667,NA,109.375,9.21041666666667,16.1,5.4,0,135,52129,2.58972932532755,0.77,0.41,21.75,22.42,55.17,16.04,2.08
2017-01-31,2.67291666666667,276.958333333333,87.9583333333333,NA,99.7083333333333,10.08125,15.3,6.3,0,87,42956,2.02532824285315,0.69,0.39,12.96,23.12,42.5,19.62,2
2017-02-01,2.25833333333333,278.354166666667,90.4791666666667,NA,98.0625,9.97083333333333,15.3,6.8,0.1,73,32055,2.27733582904383,0.61,0.32,6.54,22.12,31.92,21.29,2
2017-02-02,3.03333333333333,266.979166666667,87.2083333333333,NA,83.6041666666667,11.15,14.4,9,0,66,37778,1.74704854677325,0.73,0.35,17.33,32.12,58.46,29.83,2.08
2017-02-03,3.22083333333333,270.833333333333,69.4375,NA,97.9583333333333,10.9583333333333,16.6,6.2,0,74,36981,2.00102755469025,0.64,0.26,3.79,15.21,20.79,44.92,2
2017-02-04,4.12916666666667,269.145833333333,70.0208333333333,NA,71.1666666666667,13.8208333333333,18.9,7.6,0,25,15710,1.59134309357097,0.6,0.23,1.79,5.75,8.29,67.08,2
2017-02-05,5.58541666666667,279.479166666667,57.7708333333333,NA,96.6041666666667,12.6166666666667,15.7,8,0.1,8,4063,1.96898843219296,0.6,0.31,2.54,9.12,12.88,66.92,2
2017-02-06,4.7625,281.1875,53.5416666666667,NA,131.520833333333,12.1041666666667,17.5,7.8,0,83,41893,1.98123791564223,NA,0.43,20.38,35.12,65.88,11.21,2.04
2017-02-07,2,193.6875,74.4166666666667,NA,128.541666666667,13.5604166666667,19.4,8.5,1,83,38166,2.17471047529214,NA,0.63,4.45,20.86,27.05,36.73,2
2017-02-08,2.67708333333333,258.75,71.9375,NA,142.854166666667,9.54166666666667,17.4,4.5,4.3,63,31135,2.02344628231893,NA,0.83,11.17,31.29,48,24.92,2.08
